"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
577904;2024-01-29;"segunda-feira";"21:40:00";"GO";153;694;"ITUMBIARA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-18,3434;-49,2216;"SPRF-GO";"DEL03-GO";"UOP02-DEL03-GO"
577905;2024-01-29;"segunda-feira";"21:20:00";"GO";60;172,4;"ABADIA DE GOIAS";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Desvio Temporário";"Não";1;0;1;0;0;0;1;1;-16,738;-49,4076;"SPRF-GO";"DEL01-GO";"UOP02-DEL01-GO"
577906;2024-01-29;"segunda-feira";"22:00:00";"BA";116;11,9;"VITORIA DA CONQUISTA";"Conversão proibida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-14,87644318;-40,87117052;"SPRF-PE";"DEL05-PE";"UOP03-DEL05-PE"
577908;2024-01-29;"segunda-feira";"22:55:00";"SC";101;148;"ITAPEMA";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;1;1;0;1;2;-27,10123686;-48,61807962;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
577909;2024-01-29;"segunda-feira";"10:40:00";"RO";425;99;"NOVA MAMORE";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-10,403116;-65,32756;"SPRF-RO";"DEL01-RO";"UOP03-DEL01-RO"
577915;2024-01-30;"terça-feira";"00:20:00";"SP";116;230;"SAO PAULO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,52251783;-46,5855702;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
577916;2024-01-30;"terça-feira";"00:28:00";"SP";381;88;"GUARULHOS";"Participar de racha";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;2;-23,47469314;-46,56112919;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
577917;2024-01-30;"terça-feira";"01:30:00";"MG";381;776,7;"CAMPANHA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nevoeiro/Neblina";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-21,81543894;-45,49238809;"SPRF-MG";"DEL16-MG";"UOP02-DEL16-MG"
577920;2024-01-30;"terça-feira";"02:38:00";"RJ";101;384;"RIO DE JANEIRO";"Animais na Pista";"Atropelamento de Animal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-22,88082106;-43,63046408;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
577923;2024-01-30;"terça-feira";"04:30:00";"RS";287;249;"SANTA MARIA";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;0;1;0;1;-29,69395901;-53,86191666;"SPRF-RS";"DEL09-RS";"UOP01-DEL09-RS"
577924;2024-01-30;"terça-feira";"03:40:00";"BA";101;255,5;"CONCEICAO DO ALMEIDA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Nublado";"Simples";"Não Informado";"Não";4;2;0;2;0;0;2;1;-12,93429;-39,253098;"SPRF-BA";"DEL01-BA";"UOP02-DEL01-BA"
577925;2024-01-30;"terça-feira";"05:12:00";"PE";101;88;"JABOATAO DOS GUARARAPES";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-8,19971387;-34,9785382;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
577930;2024-01-30;"terça-feira";"06:00:00";"PR";277;612,5;"SANTA TEREZA DO OESTE";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;1;-25,05631922;-53,64042585;"SPRF-PR";"DEL05-PR";"UOP02-DEL05-PR"
577931;2024-01-29;"segunda-feira";"13:08:00";"BA";101;504;"ITABUNA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";2;0;1;0;1;0;1;2;-14,94042206;-39,30397277;"SPRF-BA";"DEL05-BA";"UOP01-DEL05-BA"
577937;2024-01-30;"terça-feira";"07:15:00";"PB";230;139,7;"CAMPINA GRANDE";"Demais falhas mecânicas ou elétricas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Curva";"Não";1;0;1;0;0;0;1;1;-7,2696;-35,7899;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
577938;2024-01-30;"terça-feira";"06:20:00";"RS";448;2;"ESTEIO";"Demais falhas na via";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;1;0;0;0;1;1;-29,844086;-51,192482;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
577939;2024-01-30;"terça-feira";"05:10:00";"RS";470;188;"VERANOPOLIS";"Acumulo de óleo sobre o pavimento";"Capotamento";"Sem Vítimas";"Amanhecer";"Decrescente";"Nevoeiro/Neblina";"Simples";"Curva";"Não";1;0;0;0;1;0;0;1;-29,0090907;-51,56456778;"SPRF-RS";"DEL06-RS";"UOP02-DEL06-RS"
577940;2024-01-30;"terça-feira";"07:30:00";"RS";116;269;"CANOAS";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;2;0;0;0;2;1;-29,95942501;-51,17608515;"SPRF-RS";"DEL01-RS";"UOP01-DEL01-RS"
577941;2024-01-30;"terça-feira";"07:30:00";"SP";116;222;"GUARULHOS";"Trafegar com motocicleta (ou similar) entre as faixas";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-23,47093408;-46,51631097;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
577944;2024-01-30;"terça-feira";"07:07:00";"RS";158;201,3;"CRUZ ALTA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Céu Claro";"Simples";"Desvio Temporário";"Não";4;1;0;1;2;0;1;2;-28,69409698;-53,60154374;"SPRF-RS";"DEL10-RS";"UOP02-DEL10-RS"
577945;2024-01-30;"terça-feira";"05:35:00";"SC";280;25,3;"ARAQUARI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;2;0;0;0;2;2;-26,38352781;-48,72677516;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
577947;2024-01-30;"terça-feira";"06:50:00";"RJ";465;1,4;"SEROPEDICA";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";3;0;1;1;1;0;2;3;-22,719835;-43,725739;"SPRF-RJ";"DEL06-RJ";"UOP02-DEL06-RJ"
577949;2024-01-30;"terça-feira";"07:50:00";"SC";101;120,9;"ITAJAI";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,912758;-48,711998;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
577951;2024-01-30;"terça-feira";"07:35:00";"BA";324;623;"SALVADOR";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";3;0;1;0;2;0;1;3;-12,937406;-38,472284;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
577954;2024-01-30;"terça-feira";"08:00:00";"PR";376;2,5;"SAO JOSE DOS PINHAIS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-25,5307;-49,1958;"SPRF-PR";"DEL01-PR";"UOP04-DEL01-PR"
577955;2024-01-30;"terça-feira";"08:41:00";"GO";40;109;"CRISTALINA";"Condutor Dormindo";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-16,840532;-47,517647;"SPRF-DF";"DEL01-DF";"UOP02-DEL01-DF"
577962;2024-01-30;"terça-feira";"07:07:00";"PR";369;40;"ANDIRA";"Ultrapassagem Indevida";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;2;0;1;2;-23,07339316;-50,26649594;"SPRF-PR";"DEL07-PR";"UOP05-DEL07-PR"
577963;2024-01-30;"terça-feira";"09:10:00";"PB";230;162;"CAMPINA GRANDE";"Pedestre andava na pista";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;1;0;1;2;-7,2277;-35,9439;"SPRF-PB";"DEL02-PB";"UOP01-DEL02-PB"
577965;2024-01-30;"terça-feira";"08:30:00";"PR";376;180,9;"MARINGA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;1;0;0;0;1;1;-23,42725352;-51,89512271;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
577967;2024-01-30;"terça-feira";"08:20:00";"BA";324;623,2;"SALVADOR";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-12,92628699;-38,46838679;"SPRF-BA";"DEL01-BA";"UOP01-DEL01-BA"
577972;2024-01-30;"terça-feira";"06:50:00";"MG";116;810;"ALEM PARAIBA";"Condutor deixou de manter distância do veículo da frente";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-21,8327779;-42,67715755;"SPRF-MG";"DEL07-MG";"UOP01-DEL07-MG"
577973;2024-01-30;"terça-feira";"09:40:00";"PR";277;589,4;"CASCAVEL";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Não Informado";"Sim";2;0;0;1;1;0;1;2;-24,97777319;-53,44688591;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
577974;2024-01-30;"terça-feira";"09:15:00";"AL";316;262;"SATUBA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-9,58877051;-35,88700493;"SPRF-AL";"DEL02-AL";"UOP01-DEL02-AL"
577976;2024-01-30;"terça-feira";"09:50:00";"PE";232;5;"RECIFE";"Estacionar ou parar em local proibido";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;0;2;0;1;2;3;-8,06795766;-34,94535414;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
577979;2024-01-30;"terça-feira";"06:30:00";"RJ";493;1;"ITABORAI";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-22,76398788;-42,92731895;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
577980;2024-01-30;"terça-feira";"08:40:00";"RO";364;709;"PORTO VELHO";"Acessar a via sem observar a presença dos outros veículos";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Interseção de vias";"Sim";2;0;1;0;1;0;1;2;-8,7909383;-63,84895617;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
577981;2024-01-30;"terça-feira";"08:15:00";"RJ";40;15,7;"TRES RIOS";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Não Informado";"Não";4;0;1;3;0;0;4;1;-22,07530027;-43,18283558;"SPRF-RJ";"DEL05-RJ";"UOP02-DEL05-RJ"
577986;2024-01-30;"terça-feira";"10:45:00";"SC";282;2;"FLORIANOPOLIS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,603289;-48,590416;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
577987;2024-01-30;"terça-feira";"10:00:00";"SP";116;281;"ITAPECERICA DA SERRA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-23,67784787;-46,85769227;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
577990;2024-01-30;"terça-feira";"10:50:00";"SC";101;137,5;"BALNEARIO CAMBORIU";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-27,0157238;-48,61192763;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
577993;2024-01-30;"terça-feira";"03:30:00";"PI";407;525;"PATOS DO PIAUI";"Condutor Dormindo";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Não Informado";"Não";1;0;0;0;1;0;0;1;-7,75438205;-41,27092842;"SPRF-PI";"DEL04-PI";"UOP01-DEL04-PI"
577995;2024-01-30;"terça-feira";"10:30:00";"RS";468;12,4;"PALMEIRA DAS MISSOES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";2;0;0;1;1;0;1;2;-27,83356465;-53,4092468;"SPRF-RS";"DEL08-RS";"UOP01-DEL08-RS"
577997;2024-01-30;"terça-feira";"11:30:00";"PR";376;163,1;"MARINGA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-23,38150629;-52,03480212;"SPRF-PR";"DEL09-PR";"UOP01-DEL09-PR"
577998;2024-01-30;"terça-feira";"11:30:00";"SP";153;258;"MARILIA";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Sim";1;0;1;0;0;0;1;1;-22,24864701;-49,92085793;"SPRF-SP";"DEL07-SP";"UOP02-DEL07-SP"
578004;2024-01-30;"terça-feira";"10:35:00";"MG";50;80,2;"UBERLANDIA";"Objeto estático sobre o leito carroçável";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Não Informado";"Não";1;0;0;1;0;0;1;1;-18,986906;-48,211853;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
578006;2024-01-30;"terça-feira";"12:30:00";"PR";277;595;"CASCAVEL";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-24,98154632;-53,50141969;"SPRF-PR";"DEL04-PR";"UOP01-DEL04-PR"
578007;2024-01-30;"terça-feira";"12:20:00";"RS";392;18,1;"RIO GRANDE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-32,09017991;-52,17651198;"SPRF-RS";"DEL07-RS";"UOP02-DEL07-RS"
578009;2024-01-30;"terça-feira";"12:15:00";"MT";70;2,3;"BARRA DO GARCAS";"Acessar a via sem observar a presença dos outros veículos";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Sim";3;0;1;0;1;1;1;2;-15,88749699;-52,26810568;"SPRF-MT";"DEL07-MT";"UOP01-DEL07-MT"
578010;2024-01-30;"terça-feira";"11:00:00";"RR";432;201;"CANTA";"Ausência de reação do condutor";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";2;0;2;0;0;0;2;1;2,69243392;-60,60561614;"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
578011;2024-01-30;"terça-feira";"13:00:00";"MG";146;488;"POCOS DE CALDAS";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Rotatória";"Sim";2;0;1;0;1;0;1;2;-21,807377;-46,470452;"SPRF-MG";"DEL09-MG";"UOP01-DEL09-MG"
578013;2024-01-13;"sábado";"15:55:00";"RS";116;259;"ESTEIO";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-29,86535845;-51,18062496;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
578014;2024-01-30;"terça-feira";"13:40:00";"SP";116;226,8;"GUARULHOS";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-23,49102507;-46,54878195;"SPRF-SP";"DEL01-SP";"UOP01-DEL01-SP"
578017;2024-01-22;"segunda-feira";"09:00:00";"PR";158;537;"PATO BRANCO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Reta";"Sim";2;0;0;1;1;0;1;2;-26,24248639;-52,69697646;"SPRF-PR";"DEL02-PR";"UOP01-DEL02-PR"
578018;2024-01-26;"sexta-feira";"19:05:00";"PA";230;121;"MARABA";"Ausência de reação do condutor";"Colisão traseira";"Sem Vítimas";"Plena Noite";"Decrescente";"Chuva";"Simples";"Curva";"Sim";3;0;0;0;3;0;0;2;-5,35297407;-49,12143673;"SPRF-PA";"DEL03-PA";"UOP01-DEL03-PA"
578021;2024-01-30;"terça-feira";"13:55:00";"RS";392;31,3;"RIO GRANDE";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";5;0;1;0;4;0;1;1;-32,04179424;-52,28176437;"SPRF-RS";"DEL07-RS";"UOP02-DEL07-RS"
578022;2024-01-30;"terça-feira";"14:40:00";"MG";116;536;"SANTA RITA DE MINAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";5;0;2;0;3;0;2;2;-19,8582936;-42,1353868;"SPRF-MG";"DEL06-MG";"UOP02-DEL06-MG"
578023;2024-01-30;"terça-feira";"13:33:00";"MT";364;307;"JACIARA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-15,82088336;-55,21223409;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
578024;2024-01-30;"terça-feira";"11:02:00";"SC";280;129;"RIO NEGRINHO";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-26,24586437;-49,52284615;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
578025;2024-01-30;"terça-feira";"14:30:00";"RJ";40;119;"DUQUE DE CAXIAS";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-22,76375592;-43,28683062;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
578026;2024-01-30;"terça-feira";"11:10:00";"GO";153;312,1;"RIALMA";"Demais falhas mecânicas ou elétricas";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-15,384867;-49,551846;"SPRF-GO";"DEL02-GO";"UOP02-DEL02-GO"
578028;2024-01-30;"terça-feira";"14:00:00";"RJ";116;145;"MAGE";"Avarias e/ou desgaste excessivo no pneu";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;1;-22,66237951;-43,25529831;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
578031;2024-01-30;"terça-feira";"14:30:00";"RJ";40;119;"DUQUE DE CAXIAS";"Ausência de reação do condutor";"Atropelamento de Pedestre";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;1;0;0;1;1;2;-22,76375592;-43,28683062;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
578032;2024-01-30;"terça-feira";"14:10:00";"SC";280;25,8;"ARAQUARI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-26,38352781;-48,72677516;"SPRF-SC";"DEL03-SC";"UOP03-DEL03-SC"
578035;2024-01-30;"terça-feira";"15:30:00";"SP";116;111;"TAUBATE";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-23,03887149;-45,56097419;"SPRF-SP";"DEL02-SP";"UOP02-DEL02-SP"
578036;2024-01-30;"terça-feira";"13:00:00";"MG";365;670,1;"MONTE ALEGRE DE MINAS";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Não Informado";"Não";2;0;1;1;0;0;2;1;-18,88405862;-48,73542988;"SPRF-MG";"DEL15-MG";"UOP01-DEL15-MG"
578038;2024-01-30;"terça-feira";"16:20:00";"CE";116;3;"FORTALEZA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;2;0;1;0;2;2;-3,77866493;-38,51490171;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
578039;2024-01-30;"terça-feira";"16:40:00";"SP";101;40;"UBATUBA";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";5;0;1;0;4;0;1;2;-23,41495528;-45,03516778;"SPRF-SP";"DEL06-SP";"UOP01-DEL06-SP"
578040;2024-01-30;"terça-feira";"16:40:00";"RS";290;71;"GRAVATAI";"Reação tardia ou ineficiente do condutor";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";1;0;1;0;0;0;1;1;-29,951347;-50,965858;"SPRF-RS";"DEL03-RS";"UOP01-DEL03-RS"
578041;2024-01-30;"terça-feira";"13:11:00";"MT";163;687;"LUCAS DO RIO VERDE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Sim";4;0;1;0;3;0;1;2;-13,07959013;-55,93724554;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
578043;2024-01-30;"terça-feira";"16:20:00";"RJ";101;412;"ITAGUAI";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;1;-22,89720365;-43,85639217;"SPRF-RJ";"DEL03-RJ";"UOP01-DEL03-RJ"
578048;2024-01-30;"terça-feira";"16:40:00";"ES";259;99,1;"BAIXO GUANDU";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Sim";2;0;0;1;1;0;1;2;-19,51537377;-40,98652397;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
578049;2024-01-30;"terça-feira";"16:47:00";"PE";232;145;"SAO CAITANO";"Pedestre cruzava a pista fora da faixa";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";3;1;1;1;0;0;2;2;-8,32868;-36,120811;"SPRF-PE";"DEL03-PE";"UOP02-DEL03-PE"
578050;2024-01-30;"terça-feira";"17:30:00";"SC";282;16,2;"PALHOCA";"Estacionar ou parar em local proibido";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;-27,66101584;-48,68390143;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
578052;2024-01-30;"terça-feira";"17:30:00";"MG";116;704,3;"MURIAE";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Sim";2;0;1;0;0;1;1;2;-21,13416858;-42,38722798;"SPRF-MG";"DEL07-MG";"UOP02-DEL07-MG"
